Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,Сontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
24/11/2020 20:02:15,29.0,male,berlin,Software Development,10.0,1.0,Senior,,Go,80000.0,0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 20:02:34,30.0,male,munich,Software Development,8.0,2.0,Lead,,Swift,75000.0,86000,60000.0,65000,24,Full-time employee,Unlimited contract,English,11-50,Startup,No,0.0,0
24/11/2020 20:04:24,24.0,male,frankfurt,Software Development,3.0,0.0,Middle,,"Javascript / Typescript, Docker",44000.0,3000,44000.0,0,26,Full-time employee,Unlimited contract,English,51-100,Product,No,0.0,0
24/11/2020 20:04:37,28.0,male,wurzburg,Software Development,8.0,0.0,Senior,,"Kotlin, Javascript / Typescript",75000.0,0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 20:14:50,28.0,male,berlin,Software Development,9.0,2.0,Senior,,"SQL, AWS, Docker",60000.0,1000,45000.0,45000,25,Full-time employee,Unlimited contract,English,11-50,Product,No,0.0,0
24/11/2020 20:15:27,37.0,female,berlin,Other Roles,2.0,1.0,Middle,,,70000.0,,,,,Full-time employee,Temporary contract,English,up to 10,Startup,No,,
24/11/2020 20:18:31,37.0,male,berlin,Software Development,8.0,5.0,Senior,,"Python, Javascript / Typescript, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",76900.0,77400,70000.0,74800,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
24/11/2020 20:23:25,33.0,male,berlin,Management & Leadership,10.0,2.0,Lead,,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",85000.0,,70000.0,,26,Full-time employee,Unlimited contract,English,1000+,Startup,No,,
24/11/2020 20:23:56,30.0,male,kyiv,Software Development,8.0,0.0,Middle,web,"PHP, Javascript / Typescript, SQL, Docker",27000.0,0,27000.0,0,21,Full-time employee,Temporary contract,Русский,51-100,Product,No,40.0,0
24/11/2020 20:25:32,30.0,male,munich,Software Development,4.0,1.0,Middle,,"PHP, SQL",55000.0,0,,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 20:26:19,31.0,male,berlin,Software Development,4.0,2.0,Lead,,"Kotlin, SQL, AWS, Kubernetes, Docker",95000.0,0,89000.0,0,28,Full-time employee,Unlimited contract,English,1000+,Startup,No,0.0,0
24/11/2020 20:26:20,,male,munich,Software Development,4.0,3.0,Middle,,"Javascript / Typescript, AWS, Kubernetes",56000.0,0,56000.0,0,,Full-time employee,Unlimited contract,English,1000+,Product,No,,0
24/11/2020 20:26:58,28.0,female,berlin,Software Development,3.0,3.0,Middle,,"PHP, Javascript / Typescript",60000.0,0,55000.0,0,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
24/11/2020 20:28:38,31.0,female,munich,Software Development,2.0,2.0,Middle,,SQL,58000.0,3000,26000.0,1500,28,Full-time employee,Unlimited contract,German,1000+,Product,No,0.0,No
24/11/2020 20:28:49,34.0,male,berlin,Software Development,9.0,2.0,Senior,,"Kotlin, Java / Scala",72000.0,12,65000.0,0,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,600
24/11/2020 20:29:04,24.0,male,berlin,Software Development,4.0,3.0,Middle,,"SQL, Kubernetes, Docker",46000.0,,42000.0,,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,0.0,
24/11/2020 20:29:50,39.0,male,berlin,Operations & Support,15.0,3.0,Senior,,"Python, Ruby, Java / Scala, Go, Rust, AWS, Kubernetes, Docker, Terraform, helm, packer",70000.0,0,70000.0,0,21,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,
24/11/2020 20:30:14,42.0,male,the hague,Software Development,20.0,6.0,Senior,,"Python, Javascript / Typescript, SQL, AWS, Docker",75000.0,0,75000.0,0,25,Full-time employee,Unlimited contract,English,101-1000,Product,No,40.0,300
24/11/2020 20:37:40,26.0,male,london,Software Development,8.0,0.0,Senior,,"Javascript / Typescript, Google Cloud, Kubernetes, Docker",105000.0,60000,85000.0,60000,30,Full-time employee,Unlimited contract,English,1000+,Startup,No,,
24/11/2020 20:38:22,31.0,female,frankfurt,Software Development,2.0,2.0,Junior,,,50000.0,,,,28,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,
24/11/2020 20:39:33,32.0,female,berlin,Software Development,7.0,3.0,Senior,,"Python, Ruby",63000.0,,55000.0,0,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,1100
24/11/2020 20:41:20,30.0,female,berlin,Operations & Support,4.0,1.0,Middle,,Javascript / Typescript,52000.0,,,,20,Full-time employee,Unlimited contract,English,51-100,Startup,No,,
24/11/2020 20:41:21,23.0,male,berlin,Software Development,3.0,0.0,Lead,,Swift,65000.0,65000,,,25,Full-time employee,Unlimited contract,English,51-100,Startup,No,,
24/11/2020 20:43:22,27.0,female,berlin,Software Development,3.0,1.0,Middle,,,60000.0,,,,24,Full-time employee,Unlimited contract,English,11-50,,No,32.0,
24/11/2020 21:04:58,27.0,male,amsterdam,Data & AI,4.0,1.0,Middle,,"Python, R, SQL, SAP / ABAP, AWS, Kubernetes, Docker",62000.0,62000,40000.0,40000,25,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 21:05:56,27.0,male,berlin,Management & Leadership,5.0,3.5,Lead,,"Python, Javascript / Typescript, SQL, AWS, Docker, React, Tailwindcss",90000.0,1000,75000.0,1000,30 in contract (but theoretically unlimited),Full-time employee,Unlimited contract,English,11-50,Startup,No,36.0,0
24/11/2020 21:07:50,29.0,male,berlin,Software Development,8.0,4.0,Senior,,,69000.0,74000,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,30.0,
24/11/2020 21:10:08,32.0,male,munich,Software Development,10.0,6.0,Senior,,"Javascript / Typescript, Go",88000.0,120000,86000.0,115000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 21:14:25,31.0,male,berlin,Operations & Support,11.0,4.0,Senior,terraform,"PHP, SQL, AWS, Docker",81000.0,0,75000.0,0,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,30.0,0
24/11/2020 21:16:30,29.0,male,krakow,Software Development,2.0,,Middle,,"Javascript / Typescript, Angular",18700.0,19200,16000.0,16300,22,Full-time employee,Unlimited contract,Polish,1000+,Product,No,0.0,0
24/11/2020 21:21:56,26.0,male,berlin,Other Roles,7.0,2.0,Middle,,"Python, Javascript / Typescript, Google Cloud",60000.0,5000,,48000,27,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0.0,0
24/11/2020 21:28:26,29.0,male,berlin,Software Development,5.0,,Middle,,"Javascript / Typescript, SQL, Docker",56000.0,,,,30,Full-time employee,Unlimited contract,English,11-50,Product,No,,500
24/11/2020 21:34:09,30.0,male,hamburg,Software Development,7.0,1.0,Senior,,Javascript / Typescript,55000.0,,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,20.0,
24/11/2020 21:34:10,38.0,male,berlin,Software Development,10.0,4.0,Senior,,"Swift, Objective-C",70000.0,0,70000.0,5000,24,Full-time employee,Unlimited contract,English,1000+,Product,Yes,0.0,0
24/11/2020 21:36:24,32.0,male,berlin,Management & Leadership,10.0,4.0,CTO,,"Python, C/C++",200000.0,200000,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,Yes,,
24/11/2020 21:37:44,25.0,male,berlin,Software Development,6.0,2.0,Middle,apache,"Python, Java / Scala",100000.0,20000,73000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,400
24/11/2020 21:38:24,24.0,male,berlin,Software Development,3.0,0.0,Junior,,"Javascript / Typescript, .NET, Kubernetes, Docker",48000.0,,,,28,Full-time employee,Temporary contract,English,1000+,Game Company,No,,
24/11/2020 21:39:12,24.0,male,tallinn,Software Development,3.0,0.0,Junior,,"Python, SQL",30000.0,0,28800.0,0,28,Full-time employee,Unlimited contract,English,11-50,Product,No,,
24/11/2020 21:45:48,27.0,male,prague,Software Development,3.0,0.0,Middle,,"Javascript / Typescript, Java / Scala, SQL",21120.0,3520,16560.0,2760,21,Full-time employee,Temporary contract,Czech,11-50,Product,No,,
24/11/2020 21:47:25,34.0,female,berlin,Operations & Support,6.0,2.0,Senior,,"Ruby, Java / Scala, AWS, Kubernetes, Docker",67500.0,0,61400.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
24/11/2020 21:47:33,30.0,male,utrecht,Data & AI,2.0,0.0,Middle,,Google Cloud,48000.0,10000,41000.0,6000,25,Full-time employee,Temporary contract,English,1000+,Product,No,,
24/11/2020 21:52:03,27.0,female,munich,Software Development,2.0,2.0,Middle,,Javascript / Typescript,64000.0,0,50000.0,0,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
24/11/2020 22:04:32,46.0,male,frankfurt,Software Development,23.0,16.0,Senior,,"C/C++, Javascript / Typescript, .NET, SQL, Azure",90000.0,96000,76000.0,82000,30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,40.0,
24/11/2020 22:06:59,48.0,male,berlin,senior network&security eng.,,17.0,Senior,computer,SQL,68500.0,0,,0,26,Full-time employee,Unlimited contract,English,1000+,Startup,No,8.0,0
24/11/2020 22:08:31,42.0,female,munich,Operations & Support,12.0,12.0,No level ,,,47500.0,47500,39000.0,39000,28,Part-time employee,Unlimited contract,German,51-100,Product,No,10.0,0
24/11/2020 22:10:34,40.0,female,berlin,Software Development,8.0,8.0,Senior,,"PHP, Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker, React, Angular2+",57000.0,1500,54000.0,100,26,Full-time employee,Unlimited contract,German,51-100,Product,No,,
24/11/2020 22:17:23,23.0,male,stockholm,Software Development,5.0,1.5,Senior,,Javascript / Typescript,45600.0,45600,,,30,Full-time employee,Unlimited contract,English,up to 10,Consulting / Agency,No,,
24/11/2020 22:22:57,33.0,male,berlin,Software Development,,10.0,Senior,,"Java / Scala, Google Cloud, Kubernetes, Docker",90000.0,9000,78000.0,0,25,Full-time employee,Unlimited contract,English,1000+,Product,No,8.0,180
24/11/2020 22:28:07,30.0,male,moscow,Software Development,2.0,0.0,Junior,,,50000.0,55000,18000.0,18000,30,Self-employed (freelancer),Unlimited contract,English,101-1000,Product,No,,
24/11/2020 22:34:48,40.0,male,braunschweig,Other Roles,11.0,11.0,Senior,sap,SAP / ABAP,75000.0,5000,72000.0,4800,30,Full-time employee,Unlimited contract,German,1000+,Financial ,No,,
24/11/2020 22:41:24,38.0,male,dresden,Software Development,10.0,10.0,Lead,,"PHP, SQL, Go, AWS, Docker",62000.0,,,,30,Full-time employee,Unlimited contract,German,51-100,Product,No,,
24/11/2020 22:46:49,28.0,male,kyiv,Software Development,5.0,0.0,Senior,,"Swift, Google Cloud",45000.0,,30000.0,,20,Full-time employee,Unlimited contract,English,11-50,Product,No,,
24/11/2020 22:52:26,38.0,male,berlin,Software Development,16.0,2.0,Senior,,"PHP, SQL, SAP / ABAP, Delphi",83000.0,11000,80000.0,80000,27,Full-time employee,Unlimited contract,English,1000+,Startup,No,0.0,700
24/11/2020 23:09:13,32.0,male,hamburg,Software Development,12.0,7.0,Senior,,"Kotlin, PHP, Javascript / Typescript, Java / Scala",66300.0,1000,65000.0,1000,28,Full-time employee,Unlimited contract,German,101-1000,Product,No,,2000
24/11/2020 23:20:02,33.0,female,berlin,Software Development,6.0,3.0,Middle,,"SQL, AWS, Kubernetes, Docker",65000.0,,54000.0,,28,Full-time employee,Unlimited contract,English,1000+,Startup,No,30.0,500
24/11/2020 23:38:34,34.0,male,berlin,Software Development,13.0,4.0,Lead,,"Python, Kotlin, C/C++, Java / Scala",85000.0,,,,32,Full-time employee,Unlimited contract,English,1000+,Product,No,,600
24/11/2020 23:40:13,35.0,female,stuttgart,Management & Leadership,9.0,4.0,Middle,jira,,60000.0,0,60000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,No
24/11/2020 23:42:24,37.0,male,stuttgart,Software Development,9.0,5.0,Senior,qml,C/C++,60000.0,0,60000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,No
24/11/2020 23:44:21,40.0,male,stuttgart,Software Development,14.0,14.0,Senior,,C/C++,95000.0,,,,,Full-time employee,Unlimited contract,German,1000+,Product,No,0.0,0
24/11/2020 23:59:07,33.0,male,berlin,Management & Leadership,10.0,5.0,Director,,"PHP, Javascript / Typescript, Java / Scala, SQL, AWS, Docker",100000.0,0,84000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,32.0,0
25/11/2020 00:01:55,36.0,male,munich,Operations & Support,15.0,6.0,Senior,,"Javascript / Typescript, Java / Scala, AWS, Docker",79300.0,11900,73000.0,6000,30,Full-time employee,Unlimited contract,German,1000+,Product,No,0.0,
25/11/2020 00:01:59,31.0,female,berlin,Management & Leadership,,1.0,Senior,,,60000.0,,,,20,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 00:09:51,27.0,male,frankfurt,Software Development,5.0,3.0,Middle,,"C/C++, SQL, VBA",48000.0,0,45000.0,0,28,Full-time employee,Unlimited contract,English,up to 10,Consulting / Agency,No,,0
25/11/2020 00:41:34,28.0,male,berlin,Software Development,6.0,2.0,Middle,,"Javascript / Typescript, SQL, Go, Docker",60000.0,0,60000.0,0,26,Full-time employee,Unlimited contract,English,101-1000,E-commerce,No,40.0,0
25/11/2020 01:12:28,23.0,male,warsaw,Software Development,4.0,0.0,Middle,,"Javascript / Typescript, SQL, Docker",34000.0,,,,28,Full-time employee,Temporary contract,English,up to 10,Product,No,,
25/11/2020 01:29:48,31.0,female,berlin,Operations & Support,11.0,1.5,Middle,,"Ruby, SQL",57000.0,bvg only,55000.0,"learning budget, bvg, gym, food",30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0.0,0
25/11/2020 03:27:34,,,berlin,,,,,,,99999999999.0,,,,,,,,,,,,
25/11/2020 05:58:16,34.0,male,tallinn,Software Development,12.0,0.0,Middle,,"Javascript / Typescript, SQL, Go, Docker",54000.0,,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,
25/11/2020 06:05:32,34.0,male,berlin,Software Development,10.0,2.0,Senior,,Python,60000.0,0,55000.0,,28,Full-time employee,Unlimited contract,English,11-50,Product,No,,
25/11/2020 06:26:53,29.0,male,tallinn,Software Development,7.0,,Senior,,Kotlin,65000.0,20000,65000.0,12000,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,32.0,
25/11/2020 07:05:35,38.0,male,munich,Software Development,15.0,5.0,Senior,,"Javascript / Typescript, .NET, SQL, AWS, Kubernetes, Docker",80000.0,6000,78000.0,5000,30,Full-time employee,Unlimited contract,English,51-100,Corporation,No,,
25/11/2020 07:27:58,25.0,female,berlin,Software Development,4.0,1.0,Middle,,NodeJS,60000.0,,,,23,Full-time employee,Unlimited contract,English,11-50,Startup,Yes,,
25/11/2020 07:38:11,28.0,male,berlin,Software Development,6.0,1.0,Senior,,"Javascript / Typescript, Docker",66000.0,0,,0,24,Full-time employee,Unlimited contract,English,,,No,,
25/11/2020 07:46:34,23.0,male,berlin,Software Development,3.0,3.0,Middle,,AWS,60000.0,6000,52000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 07:56:59,30.0,male,munich,Software Development,10.0,4.0,Senior,,"Python, Javascript / Typescript, Azure",75000.0,5000,75000.0,7000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 08:05:37,32.0,male,berlin,Management & Leadership,10.0,5.0,Middle,,"Javascript / Typescript, Ruby, Kubernetes, Docker",85000.0,,78000.0,,24,Full-time employee,Unlimited contract,English,101-1000,Product,No,,700
25/11/2020 08:08:50,28.0,male,berlin,Software Development,2.0,2.0,Junior,,"Javascript / Typescript, Google Cloud",47000.0,,46000.0,,26,Full-time employee,Unlimited contract,German,1000+,Publishing and Technology,No,,
25/11/2020 08:12:21,31.0,male,berlin,Data & AI,4.0,4.0,Junior,,"Python, Java / Scala, AWS",62000.0,8000,50000.0,0,30,Full-time employee,Unlimited contract,German,1000+,Product,No,0.0,0
25/11/2020 08:17:18,29.0,male,berlin,Other Roles,6.0,2.0,Middle,,,56000.0,,54000.0,,28,Full-time employee,Unlimited contract,English,11-50,Startup,No,15.0,
25/11/2020 08:35:46,40.0,female,berlin,Software Development,,,Junior,,Ruby,50000.0,,40000.0,5000,30,Full-time employee,Unlimited contract,English,51-100,Startup,No,,1200
25/11/2020 08:39:38,42.0,male,berlin,Software Development,17.0,9.0,Senior,,"Ruby, AWS, Kubernetes, Docker",75000.0,8000,73000.0,3000,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
25/11/2020 08:43:21,40.0,male,berlin,Management & Leadership,13.0,9.0,Head,,SQL,90000.0,10000,75000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,300
25/11/2020 08:47:15,27.0,male,berlin,Software Development,6.0,3.0,Middle,,"C/C++, Kubernetes, Docker",82000.0,12000,94000.0,92000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,1300
25/11/2020 08:47:37,29.0,male,munich,Software Development,8.0,6.0,Middle,,"Javascript / Typescript, SQL",75000.0,,66000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0
25/11/2020 08:47:37,37.0,male,malta,Software Development,18.0,,Head,,"Google Cloud, Kubernetes, Docker, Shell",156000.0,0,156000.0,0,0,Self-employed (freelancer),Unlimited contract,English,11-50,Startup,No,,
25/11/2020 08:54:22,23.0,male,berlin,Software Development,5.0,0.0,Middle,,"Python, C/C++, Javascript / Typescript, SQL, Docker",53000.0,0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 08:55:24,35.0,male,munich,Software Development,14.0,2.5,Senior,,"Kotlin, Java / Scala, SQL, Kubernetes, Docker",77000.0,0,69300.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
25/11/2020 09:00:23,39.0,male,berlin,Management & Leadership,11.0,9.0,Head,,"Python, Kotlin, Java / Scala, AWS",180000.0,150000,130000.0,120000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0
25/11/2020 09:03:05,33.0,male,lubeck,Software Development,10.0,1.0,Middle,,"Javascript / Typescript, .NET",55000.0,0,,,27,Full-time employee,Unlimited contract,German,101-1000,Product,No,,
25/11/2020 09:04:25,31.0,male,berlin,Software Development,10.0,4.0,Lead,,"AWS, Docker",82000.0,,,,26,Full-time employee,Unlimited contract,English,101-1000,Startup,,,
25/11/2020 09:05:26,38.0,male,berlin,Data & AI,15.0,2.0,Head,,"Python, SQL, SAP / ABAP, AWS",100000.0,120000,80000.0,,27,Full-time employee,Unlimited contract,English,101-1000,Startup,No,25.0,
25/11/2020 09:05:43,31.0,male,hamburg,Data & AI,3.0,3.0,Lead,,"Kubernetes, Docker",70000.0,0,65000.0,0,30,Full-time employee,Unlimited contract,English,11-50,Startup,No,,
25/11/2020 09:05:48,24.0,male,cologne,Data & AI,1.0,1.0,,,"SQL, Google Cloud, Kubernetes, Docker",57600.0,7000,48000.0,7000,27,Full-time employee,Unlimited contract,English,11-50,Consulting / Agency,No,0.0,0
25/11/2020 09:06:43,26.0,female,berlin,Data & AI,2.0,1.0,Junior,,"R, SQL, AWS, Docker",47000.0,0,,,25,Full-time employee,Unlimited contract,English,11-50,Consulting / Agency,No,40.0,0
25/11/2020 09:08:09,30.0,male,berlin,Software Development,10.0,4.0,Senior,,"PHP, Java / Scala",70000.0,0,70000.0,,27,Full-time employee,Unlimited contract,English,11-50,Startup,No,,
25/11/2020 09:14:40,33.0,male,munich,Software Development,9.0,9.0,Lead,,"Python, Kotlin, Javascript / Typescript, SQL, AWS, Docker",100000.0,0,100000.0,0,29,Full-time employee,Unlimited contract,German,51-100,Product,No,0.0,No
25/11/2020 09:15:08,33.0,male,munich,Software Development,11.0,1.0,Senior,,"Python, Javascript / Typescript, SQL, AWS",65000.0,,,,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,32.0,
25/11/2020 09:22:40,31.0,male,berlin,Software Development,10.0,3.0,Senior,,Swift,80000.0,13500,64000.0,64000,27,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,1750
25/11/2020 09:24:45,33.0,male,nuremberg,Data & AI,2.0,2.0,Middle,,"R, SQL, AWS, Kubernetes, Docker",54000.0,0,54000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Market Research ,No,,
